tx_id,timestamp,src_type,src_id,dst_type,dst_id,amount,currency,channel,src_country,dst_country,is_cross_border,rule_hits,anomaly_score,label
690,2025-08-23T13:44:11Z,company,46,customer,179,1003.97,USD,SEPA,FR,FR,False,,23,normal
691,2025-08-14T11:27:11Z,company,16,customer,105,256.14,USD,SWIFT,US,FR,True,,24,normal
692,2025-07-28T12:28:11Z,company,48,company,66,3845.76,GBP,CARD,LU,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,40,normal
693,2025-08-08T17:54:11Z,company,31,company,48,1826.27,USD,SEPA,BE,LU,True,,11,normal
694,2025-07-13T08:52:11Z,customer,149,customer,157,2518.23,USD,SEPA,FR,FR,False,,24,normal
695,2025-08-16T11:36:11Z,company,66,company,41,1972.95,USD,CRYPTO,IR,GB,True,HIGH_RISK_JURISDICTION,13,normal
696,2025-07-20T07:49:11Z,customer,29,customer,192,1011.58,USD,CARD,FR,FR,False,HIGH_RISK_ENTITY,38,normal
697,2025-08-18T11:33:11Z,company,46,customer,183,1213.35,CHF,SEPA,FR,FR,False,,24,normal
698,2025-07-15T21:26:11Z,customer,42,customer,51,1502.93,EUR,CARD,FR,FR,False,,21,normal
699,2025-09-06T00:31:11Z,company,15,company,16,1192.65,CHF,CRYPTO,IR,US,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
700,2025-08-09T18:16:11Z,customer,64,company,66,6050.05,CHF,SEPA,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,50,normal
701,2025-07-26T08:39:11Z,company,42,company,57,6901.63,GBP,CARD,NG,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,76,suspicious
702,2025-07-15T12:40:11Z,company,25,customer,171,238.67,EUR,CRYPTO,AE,FR,True,,16,normal
703,2025-07-23T07:31:11Z,company,72,customer,105,821.65,GBP,SWIFT,LU,FR,True,,26,normal
704,2025-08-05T19:38:11Z,company,76,company,59,370.21,USD,SWIFT,ES,AE,True,FONDS_SEIN_PAYS_TIER,35,normal
705,2025-08-06T06:05:11Z,customer,17,customer,108,2828.92,CHF,PSU-PSD2,FR,FR,False,,30,normal
706,2025-09-03T06:07:11Z,company,29,company,14,2278.59,CHF,PSU-PSD2,LU,SG,True,FONDS_SEIN_PAYS_TIER,26,normal
707,2025-08-30T19:24:11Z,company,11,customer,143,3046.5,USD,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION,34,normal
708,2025-07-21T13:35:11Z,customer,52,customer,198,892.26,USD,PSU-PSD2,FR,FR,False,,18,normal
709,2025-08-23T02:47:11Z,company,74,customer,197,1574.44,GBP,CASH,GB,FR,True,,20,normal
710,2025-08-02T10:52:11Z,company,57,customer,180,9117.92,USD,CASH,AE,FR,True,,22,normal
711,2025-08-25T10:53:11Z,company,23,company,40,1391.04,CHF,CRYPTO,IT,GB,True,,15,normal
712,2025-07-11T22:00:11Z,company,34,customer,87,3213.64,EUR,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,52,normal
713,2025-07-27T01:44:11Z,company,1,customer,100,3162.06,USD,SWIFT,IT,FR,True,ODD_HOUR_ACTIVITY,35,normal
714,2025-08-24T00:06:11Z,company,5,customer,21,1435.03,GBP,CRYPTO,LU,FR,True,,2,normal
715,2025-09-04T23:42:11Z,customer,76,company,12,691.98,EUR,PSU-PSD2,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,46,normal
716,2025-07-15T21:33:11Z,customer,34,customer,85,3667.63,GBP,PSU-PSD2,FR,FR,False,,11,normal
717,2025-07-23T17:49:11Z,customer,71,company,46,2507.03,GBP,CASH,FR,FR,False,,22,normal
718,2025-08-05T03:52:11Z,customer,33,company,19,3084.71,GBP,SWIFT,FR,ES,True,ODD_HOUR_ACTIVITY,43,normal
719,2025-08-12T12:53:11Z,customer,115,company,61,4304.95,EUR,SWIFT,FR,GB,True,,29,normal
720,2025-08-13T14:54:11Z,company,44,customer,182,282.84,EUR,SWIFT,NL,FR,True,,23,normal
721,2025-07-18T23:20:11Z,customer,118,customer,139,1456.66,GBP,CASH,FR,FR,False,,15,normal
722,2025-08-30T00:03:11Z,customer,37,customer,106,3180.11,USD,SEPA,FR,FR,False,ODD_HOUR_ACTIVITY,26,normal
723,2025-07-26T14:28:11Z,company,45,customer,14,780.31,EUR,CRYPTO,GB,FR,True,,25,normal
724,2025-07-20T18:53:11Z,customer,171,customer,161,5108.9,EUR,SEPA,FR,FR,False,,7,normal
725,2025-09-02T15:18:11Z,customer,186,customer,5,4102.29,USD,PSU-PSD2,FR,FR,False,,15,normal
726,2025-08-18T02:45:11Z,customer,111,company,67,2665.93,USD,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,54,normal
727,2025-09-06T09:38:11Z,company,43,company,76,1346.52,USD,SEPA,SG,ES,True,,28,normal
728,2025-07-22T12:03:11Z,customer,91,customer,181,2927.97,GBP,CARD,FR,FR,False,HIGH_RISK_ENTITY,25,normal
729,2025-07-11T06:54:11Z,customer,179,customer,23,5422.13,USD,CRYPTO,FR,FR,False,,12,normal
730,2025-08-09T04:10:11Z,company,19,customer,198,7284.85,EUR,CARD,ES,FR,True,ODD_HOUR_ACTIVITY,37,normal
731,2025-07-20T16:06:11Z,company,74,customer,80,151.49,GBP,SWIFT,GB,FR,True,,7,normal
732,2025-07-15T20:23:11Z,company,58,customer,26,1504.86,CHF,CASH,CN,FR,True,HIGH_RISK_JURISDICTION,38,normal
733,2025-08-23T11:46:11Z,customer,7,company,69,4193.7,CHF,CRYPTO,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,54,normal
734,2025-07-28T21:54:11Z,customer,199,company,23,8061.8,CHF,CASH,FR,IT,True,HIGH_RISK_ENTITY,48,normal
735,2025-08-09T01:49:11Z,customer,115,customer,167,5485.72,EUR,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,21,normal
736,2025-07-21T00:36:11Z,customer,157,customer,189,27.97,EUR,SWIFT,FR,FR,False,HIGH_RISK_ENTITY,35,normal
737,2025-08-14T08:18:11Z,customer,109,company,71,1551.15,EUR,CASH,FR,BE,True,,12,normal
738,2025-08-17T04:06:11Z,customer,52,customer,170,2516.75,USD,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,26,normal
739,2025-08-12T23:17:11Z,customer,10,customer,28,1406.48,GBP,SEPA,FR,FR,False,,11,normal
740,2025-08-24T19:39:11Z,customer,111,customer,159,1415.5,EUR,SWIFT,FR,FR,False,,13,normal
741,2025-08-18T03:06:11Z,company,47,company,65,2073.65,USD,PSU-PSD2,IT,AE,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,40,normal
742,2025-09-05T05:33:11Z,customer,83,customer,132,1723.07,CHF,CRYPTO,FR,FR,False,,24,normal
743,2025-08-20T17:14:11Z,customer,178,company,2,1288.71,EUR,CARD,FR,IE,True,,23,normal
744,2025-09-05T06:39:11Z,company,77,customer,135,2655.47,GBP,SWIFT,DE,FR,True,,23,normal
745,2025-08-09T02:16:11Z,customer,9,customer,169,4207.83,GBP,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,37,normal
746,2025-08-31T02:45:11Z,customer,3,customer,134,126.51,USD,SEPA,FR,FR,False,,26,normal
747,2025-08-27T15:43:11Z,customer,14,customer,105,2238.2,USD,PSU-PSD2,FR,FR,False,,26,normal
748,2025-08-23T07:14:11Z,customer,42,company,16,4120.14,GBP,SEPA,FR,US,True,FONDS_SEIN_PAYS_TIER,36,normal
749,2025-07-21T13:34:11Z,customer,51,company,13,5684.62,GBP,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER,37,normal
750,2025-07-13T14:19:11Z,customer,139,company,70,2478.94,EUR,CASH,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,60,normal
751,2025-07-26T02:07:11Z,company,23,customer,26,1899.61,USD,CARD,IT,FR,True,,0,normal
752,2025-08-24T13:24:11Z,company,64,company,70,3963.29,GBP,CARD,BE,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,36,normal
753,2025-08-31T04:33:11Z,customer,96,customer,66,2693.18,EUR,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,18,normal
754,2025-07-30T07:48:11Z,customer,70,customer,118,6244.23,GBP,CASH,FR,FR,False,,7,normal
755,2025-08-05T15:48:11Z,customer,123,customer,105,6184.09,GBP,CRYPTO,FR,FR,False,,23,normal
756,2025-09-07T19:13:11Z,customer,175,customer,60,1359.32,CHF,PSU-PSD2,FR,FR,False,,22,normal
757,2025-07-11T13:06:11Z,company,41,company,11,205.04,USD,PSU-PSD2,GB,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,43,normal
758,2025-08-14T12:38:11Z,company,24,company,57,321.98,EUR,PSU-PSD2,AE,AE,False,FONDS_SEIN_PAYS_TIER,30,normal
759,2025-08-17T01:17:11Z,customer,170,company,41,4762.65,EUR,CASH,FR,GB,True,ODD_HOUR_ACTIVITY,34,normal
760,2025-08-17T00:31:11Z,company,14,company,2,953.82,GBP,CRYPTO,SG,IE,True,,24,normal
761,2025-07-23T12:48:11Z,company,3,customer,108,5534.21,USD,SEPA,NL,FR,True,,23,normal
762,2025-07-30T22:49:11Z,customer,3,customer,41,2989.28,USD,CARD,FR,FR,False,,14,normal
763,2025-08-17T16:46:11Z,company,21,customer,142,408.02,CHF,SWIFT,GB,FR,True,,28,normal
764,2025-08-16T05:01:11Z,company,40,customer,85,2383.25,CHF,PSU-PSD2,GB,FR,True,,34,normal
765,2025-08-02T18:16:11Z,customer,189,customer,164,593.91,EUR,CARD,FR,FR,False,,11,normal
766,2025-08-01T16:24:11Z,customer,17,customer,53,196.56,USD,CRYPTO,FR,FR,False,,9,normal
767,2025-07-19T23:30:11Z,customer,83,customer,117,26.02,GBP,CASH,FR,FR,False,,21,normal
768,2025-08-28T11:48:11Z,customer,43,company,57,3624.9,CHF,SWIFT,FR,AE,True,FONDS_SEIN_PAYS_TIER,46,normal
769,2025-07-31T00:18:11Z,customer,133,customer,56,2928.34,EUR,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,22,normal
770,2025-08-07T12:26:11Z,company,70,customer,119,2534.31,USD,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,54,normal
771,2025-07-15T07:22:11Z,customer,182,customer,53,3265.26,GBP,CRYPTO,FR,FR,False,,17,normal
772,2025-07-15T02:32:11Z,company,39,customer,171,828.65,EUR,PSU-PSD2,GB,FR,True,,18,normal
773,2025-08-21T21:39:11Z,customer,132,company,20,1506.48,GBP,SWIFT,FR,GB,True,,18,normal
774,2025-08-02T06:03:11Z,company,47,company,41,1928.79,EUR,PSU-PSD2,IT,GB,True,,32,normal
775,2025-08-15T18:47:11Z,customer,168,customer,196,5187.26,GBP,CARD,FR,FR,False,,6,normal
776,2025-08-17T21:55:11Z,customer,124,company,58,858.58,CHF,CARD,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
777,2025-08-07T17:26:11Z,customer,99,customer,47,5323.77,USD,SEPA,FR,FR,False,,28,normal
778,2025-08-22T00:50:11Z,customer,26,customer,185,349.11,GBP,PSU-PSD2,FR,FR,False,,21,normal
779,2025-09-01T05:16:11Z,customer,40,company,15,6565.03,CHF,SEPA,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,50,normal
780,2025-07-22T20:27:11Z,customer,182,customer,2,4925.13,GBP,SEPA,FR,FR,False,,29,normal
781,2025-07-13T17:54:11Z,company,23,customer,162,3902.02,USD,CRYPTO,IT,FR,True,,21,normal
782,2025-07-16T12:15:11Z,customer,153,company,63,776.72,USD,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,59,normal
783,2025-08-29T08:43:11Z,customer,127,customer,119,881.32,CHF,SWIFT,FR,FR,False,,24,normal
784,2025-08-14T07:46:11Z,customer,150,company,35,1292.53,GBP,PSU-PSD2,FR,FR,False,,12,normal
785,2025-07-11T14:45:11Z,company,55,customer,138,271.38,CHF,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION,27,normal
786,2025-09-01T10:46:11Z,company,61,customer,54,883.49,GBP,PSU-PSD2,GB,FR,True,,27,normal
787,2025-08-19T08:55:11Z,customer,66,company,47,3380.68,GBP,CARD,FR,IT,True,,23,normal
788,2025-09-07T09:53:11Z,customer,49,company,12,1359.31,GBP,PSU-PSD2,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
789,2025-08-02T23:45:11Z,company,53,customer,118,694.09,EUR,CRYPTO,CH,FR,True,,17,normal
790,2025-07-11T14:24:11Z,customer,155,customer,45,317.69,CHF,PSU-PSD2,FR,FR,False,,20,normal
791,2025-08-08T15:49:11Z,company,77,customer,81,4261.43,USD,CRYPTO,DE,FR,True,,34,normal
792,2025-07-18T14:05:11Z,company,55,customer,138,5527.9,USD,CARD,NG,FR,True,HIGH_RISK_JURISDICTION,24,normal
793,2025-08-09T04:58:11Z,company,42,customer,23,2100.19,EUR,CARD,NG,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,74,normal
794,2025-09-04T00:57:11Z,company,39,company,29,1763.55,EUR,CRYPTO,GB,LU,True,,24,normal
795,2025-08-25T00:23:11Z,company,34,company,35,4965.68,EUR,CARD,NG,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,64,normal
796,2025-08-03T06:16:11Z,customer,57,company,71,505.96,USD,CRYPTO,FR,BE,True,,22,normal
797,2025-08-09T04:34:11Z,company,19,company,25,2184.64,EUR,CASH,ES,AE,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,59,normal
798,2025-07-27T19:21:11Z,customer,40,customer,196,2342.38,EUR,CARD,FR,FR,False,,8,normal
799,2025-07-30T20:12:11Z,company,5,company,18,2047.38,USD,SEPA,LU,IE,True,,11,normal
800,2025-08-02T16:40:11Z,customer,50,company,29,2168.37,CHF,SWIFT,FR,LU,True,,16,normal
801,2025-08-12T05:48:11Z,company,61,customer,46,530.39,USD,SWIFT,GB,FR,True,,18,normal
802,2025-08-24T10:29:11Z,company,16,customer,28,201.38,GBP,SWIFT,US,FR,True,,19,normal
803,2025-08-12T17:56:11Z,customer,6,company,51,1280.22,USD,SEPA,FR,BE,True,,24,normal
804,2025-08-03T16:43:11Z,customer,190,customer,57,2972.47,GBP,CRYPTO,FR,FR,False,,18,normal
805,2025-07-28T08:46:11Z,company,6,customer,29,1770.68,GBP,SWIFT,ES,FR,True,,19,normal
806,2025-08-31T01:02:11Z,company,31,customer,89,4738.0,CHF,CRYPTO,BE,FR,True,ODD_HOUR_ACTIVITY,39,normal
807,2025-08-12T04:39:11Z,customer,38,company,20,3517.4,USD,CRYPTO,FR,GB,True,ODD_HOUR_ACTIVITY,40,normal
808,2025-08-29T23:23:11Z,company,34,customer,171,1925.85,GBP,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,54,normal
809,2025-08-03T12:41:11Z,customer,105,customer,27,2104.32,GBP,SEPA,FR,FR,False,,9,normal
810,2025-09-02T17:04:11Z,customer,28,customer,115,21764.11,GBP,SEPA,FR,FR,False,KBK_HIGH_AMOUNT_NON_URGENT,33,normal
811,2025-07-18T17:26:11Z,company,59,customer,24,215.31,EUR,CASH,AE,FR,True,,18,normal
812,2025-08-04T18:56:11Z,customer,150,company,57,636.69,GBP,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER,35,normal
813,2025-07-13T08:48:11Z,company,56,customer,147,2371.58,GBP,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,55,normal
814,2025-08-06T21:49:11Z,company,46,customer,101,322.63,GBP,SWIFT,FR,FR,False,,16,normal
815,2025-08-24T07:00:11Z,customer,87,company,58,1397.88,GBP,PSU-PSD2,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,47,normal
816,2025-08-19T06:09:11Z,customer,39,company,13,1818.95,USD,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER,37,normal
817,2025-08-08T21:38:11Z,company,26,customer,12,2779.01,CHF,PSU-PSD2,RU,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,38,normal
818,2025-09-08T06:01:11Z,customer,183,customer,22,1410.53,EUR,PSU-PSD2,FR,FR,False,,14,normal
819,2025-08-19T19:35:11Z,customer,114,customer,131,3624.36,GBP,CASH,FR,FR,False,,19,normal
820,2025-07-26T02:06:11Z,company,48,company,49,4363.14,CHF,CARD,LU,US,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,51,normal
821,2025-07-15T19:07:11Z,company,23,customer,151,436.54,USD,SEPA,IT,FR,True,,17,normal
822,2025-07-22T03:34:11Z,customer,85,company,60,2492.27,USD,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,44,normal
823,2025-07-23T22:01:11Z,company,47,company,24,3123.55,CHF,CARD,IT,AE,True,FONDS_SEIN_PAYS_TIER,43,normal
824,2025-08-24T02:02:11Z,customer,92,customer,8,4025.71,USD,CRYPTO,FR,FR,False,ODD_HOUR_ACTIVITY,40,normal
825,2025-07-22T07:42:11Z,customer,137,company,47,2563.11,EUR,CRYPTO,FR,IT,True,,37,normal
826,2025-09-04T06:05:11Z,customer,49,customer,95,4051.28,USD,CRYPTO,FR,FR,False,,6,normal
827,2025-08-01T13:51:11Z,company,28,company,3,4272.77,USD,SWIFT,DE,NL,True,,7,normal
828,2025-08-25T01:01:11Z,customer,178,customer,89,33.46,GBP,PSU-PSD2,FR,FR,False,,12,normal
829,2025-08-09T14:42:11Z,company,7,customer,121,5868.16,EUR,PSU-PSD2,NL,FR,True,,7,normal
830,2025-08-09T23:24:11Z,customer,184,customer,94,1652.4,CHF,SEPA,FR,FR,False,,22,normal
831,2025-08-02T13:13:11Z,customer,186,company,46,3139.17,EUR,SEPA,FR,FR,False,,17,normal
832,2025-09-02T09:01:11Z,customer,97,customer,74,4039.62,CHF,CARD,FR,FR,False,,26,normal
833,2025-07-25T08:06:11Z,company,46,customer,144,1562.45,EUR,CRYPTO,FR,FR,False,,9,normal
834,2025-08-30T02:13:11Z,company,52,customer,146,992.33,EUR,CARD,SG,FR,True,,23,normal
835,2025-07-24T20:39:11Z,company,25,company,12,926.73,GBP,CARD,AE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,61,normal
836,2025-07-31T14:11:11Z,customer,70,company,35,3107.86,EUR,CARD,FR,FR,False,,24,normal
837,2025-07-18T02:51:11Z,company,51,customer,183,526.02,USD,CASH,BE,FR,True,,14,normal
838,2025-08-06T18:34:11Z,customer,28,company,32,514.69,USD,SEPA,FR,IE,True,,31,normal
839,2025-08-03T17:11:11Z,company,57,company,45,1962.96,USD,CRYPTO,AE,GB,True,,11,normal
840,2025-07-15T17:15:11Z,company,33,customer,37,1151.84,USD,CARD,CH,FR,True,,14,normal
841,2025-09-03T10:44:11Z,customer,81,customer,141,2503.62,USD,SWIFT,FR,FR,False,,21,normal
842,2025-07-22T17:32:11Z,company,68,customer,120,383.14,USD,CARD,CH,FR,True,,26,normal
843,2025-07-23T19:24:11Z,customer,87,customer,51,1360.78,CHF,CASH,FR,FR,False,,21,normal
844,2025-07-25T12:55:11Z,customer,76,customer,82,500.47,GBP,SWIFT,FR,FR,False,,11,normal
845,2025-08-14T05:53:11Z,customer,99,company,19,3023.02,USD,SEPA,FR,ES,True,,11,normal
846,2025-07-17T09:17:11Z,company,43,customer,199,1868.05,GBP,CARD,SG,FR,True,,12,normal
847,2025-09-06T22:05:11Z,company,34,company,17,2978.6,CHF,SEPA,NG,SG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,65,normal
848,2025-09-06T04:18:11Z,company,16,customer,34,129.58,GBP,CRYPTO,US,FR,True,,21,normal
849,2025-07-30T13:54:11Z,customer,18,customer,82,2141.91,USD,SEPA,FR,FR,False,,21,normal
850,2025-08-16T15:42:11Z,customer,36,customer,193,1314.06,CHF,CRYPTO,FR,FR,False,,13,normal
851,2025-07-25T07:44:11Z,customer,12,customer,66,54224.03,GBP,CRYPTO,FR,FR,False,,25,normal
852,2025-08-28T00:59:11Z,company,22,company,21,27311.41,CHF,PSU-PSD2,IE,GB,True,ODD_HOUR_ACTIVITY,47,normal
853,2025-08-09T18:22:11Z,company,10,company,23,3943.15,CHF,SWIFT,IE,IT,True,,28,normal
854,2025-08-23T10:31:11Z,customer,181,company,66,1203.79,CHF,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
855,2025-09-04T23:41:11Z,company,12,customer,100,244.24,EUR,CARD,IR,FR,True,HIGH_RISK_JURISDICTION,20,normal
856,2025-07-15T18:33:11Z,company,19,customer,198,1198.37,GBP,CARD,ES,FR,True,,5,normal
857,2025-07-27T06:17:11Z,company,45,company,70,2700.53,CHF,CARD,GB,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,53,normal
858,2025-07-25T17:29:11Z,customer,146,company,14,2047.19,USD,CRYPTO,FR,SG,True,FONDS_SEIN_PAYS_TIER,20,normal
859,2025-08-05T08:15:11Z,customer,24,company,6,308.84,USD,CARD,FR,ES,True,,7,normal
860,2025-07-18T09:49:11Z,customer,38,customer,178,5151.57,USD,PSU-PSD2,FR,FR,False,,13,normal
861,2025-07-11T11:30:11Z,company,2,customer,58,1439.3,USD,CARD,IE,FR,True,,27,normal
862,2025-08-03T10:12:11Z,customer,73,company,34,480.98,CHF,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,62,normal
863,2025-08-16T10:30:11Z,customer,69,customer,53,3698.73,GBP,SEPA,FR,FR,False,HIGH_RISK_ENTITY,28,normal
864,2025-07-25T18:45:11Z,customer,84,company,7,935.55,CHF,CRYPTO,FR,NL,True,,21,normal
865,2025-07-16T23:46:11Z,customer,18,company,4,941.7,CHF,CRYPTO,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,64,normal
866,2025-07-28T20:41:11Z,company,3,customer,117,1818.2,USD,CASH,NL,FR,True,,11,normal
867,2025-08-04T20:59:11Z,company,3,company,50,3270.42,GBP,PSU-PSD2,NL,BE,True,,23,normal
868,2025-08-27T20:42:11Z,customer,91,company,79,61.24,EUR,SEPA,FR,GB,True,HIGH_RISK_ENTITY,33,normal
869,2025-07-21T10:47:11Z,customer,174,customer,4,2971.55,EUR,CRYPTO,FR,FR,False,,23,normal
870,2025-08-06T02:24:11Z,company,74,company,38,2716.69,GBP,SEPA,GB,US,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,44,normal
871,2025-07-25T20:08:11Z,customer,12,company,70,513.56,CHF,CASH,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
872,2025-08-19T18:27:11Z,company,25,company,66,3554.02,USD,CASH,AE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
873,2025-08-30T17:36:11Z,customer,127,customer,123,3843.74,USD,SEPA,FR,FR,False,,23,normal
874,2025-07-29T13:58:11Z,customer,154,customer,84,282.99,CHF,CASH,FR,FR,False,,28,normal
875,2025-08-17T11:23:11Z,customer,140,customer,93,1144.84,GBP,SEPA,FR,FR,False,,35,normal
876,2025-08-15T23:37:11Z,customer,131,customer,75,47.3,EUR,SWIFT,FR,FR,False,HIGH_RISK_ENTITY,27,normal
877,2025-07-23T10:49:11Z,company,76,company,66,1208.2,CHF,CASH,ES,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,57,normal
878,2025-09-03T23:03:11Z,customer,107,company,26,4265.35,GBP,CASH,FR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,72,normal
879,2025-07-19T02:37:11Z,customer,59,company,68,3032.85,GBP,SEPA,FR,CH,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,54,normal
880,2025-07-15T08:39:11Z,company,63,customer,11,2352.13,EUR,SWIFT,IR,FR,True,HIGH_RISK_JURISDICTION,29,normal
881,2025-07-20T23:42:11Z,company,67,company,21,3396.11,GBP,CARD,IR,GB,True,HIGH_RISK_JURISDICTION,48,normal
882,2025-08-26T06:35:11Z,company,19,customer,115,4677.79,USD,PSU-PSD2,ES,FR,True,,13,normal
883,2025-07-22T18:14:11Z,customer,124,customer,18,4720.42,CHF,CASH,FR,FR,False,,18,normal
884,2025-08-22T19:33:11Z,customer,141,customer,49,4533.1,CHF,SEPA,FR,FR,False,,16,normal
885,2025-08-02T01:00:11Z,company,8,company,15,4728.54,GBP,CRYPTO,CN,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,73,normal
886,2025-07-21T01:46:11Z,customer,93,customer,50,2995.22,EUR,CRYPTO,FR,FR,False,ODD_HOUR_ACTIVITY,36,normal
887,2025-07-25T03:12:11Z,company,79,customer,132,2191.69,EUR,CRYPTO,GB,FR,True,ODD_HOUR_ACTIVITY,40,normal
888,2025-08-30T06:43:11Z,company,65,customer,69,2735.11,GBP,SEPA,AE,FR,True,,18,normal
889,2025-07-26T21:22:11Z,company,3,customer,57,1692.2,CHF,CRYPTO,NL,FR,True,,24,normal
890,2025-09-02T19:07:11Z,customer,83,customer,173,1055.48,GBP,CASH,FR,FR,False,,9,normal
891,2025-07-16T22:56:11Z,customer,7,customer,155,341.72,EUR,CARD,FR,FR,False,,18,normal
892,2025-08-20T09:58:11Z,company,48,customer,130,3605.44,GBP,CRYPTO,LU,FR,True,,22,normal
893,2025-08-24T03:44:11Z,company,56,company,17,724.98,EUR,PSU-PSD2,NG,SG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,72,normal
894,2025-07-21T08:58:11Z,company,45,customer,44,1179.41,USD,CRYPTO,GB,FR,True,,12,normal
895,2025-08-31T19:52:11Z,customer,4,company,54,268.07,USD,PSU-PSD2,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,41,normal
896,2025-08-21T03:55:11Z,customer,136,customer,131,2027.2,CHF,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,38,normal
897,2025-08-17T18:58:11Z,customer,86,company,73,2439.7,USD,CARD,FR,DE,True,,18,normal
898,2025-07-12T14:01:11Z,company,13,customer,47,3450.57,EUR,CASH,CH,FR,True,,26,normal
899,2025-09-04T07:14:11Z,customer,3,customer,166,2247.88,EUR,PSU-PSD2,FR,FR,False,,21,normal
900,2025-07-14T14:01:11Z,customer,168,customer,105,2041.15,USD,PSU-PSD2,FR,FR,False,,20,normal
901,2025-09-06T12:20:11Z,company,5,customer,199,382.56,USD,CRYPTO,LU,FR,True,,32,normal
902,2025-08-06T06:22:11Z,customer,12,company,39,4257.75,GBP,SWIFT,FR,GB,True,,19,normal
903,2025-08-07T19:53:11Z,customer,66,customer,200,2347.44,EUR,CARD,FR,FR,False,,14,normal
